Image Number,Category,Annotator,Expertise Level,Host,Version,NGT,NO,GT Label,Pred Label,Pred Area
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,2.0,8.0,537.5505280000001
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,6.0,1.0,1882.766602
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,8.0,5.0,326.07551200000006
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,9.0,12.0,865.7902580000001
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,16.0,21.0,496.4819150000001
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,18.0,22.0,235.126827
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,19.0,10.0,816.4770050000001
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,20.0,11.0,965.241228
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,21.0,24.0,258.469464
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,24.0,20.0,530.5941130000001
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,25.0,7.0,334.57779700000003
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,26.0,9.0,427.072352
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,28.0,15.0,1438.3805060000002
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,29.0,23.0,248.67895400000003
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,30.0,16.0,690.8493030000001
N21,SAM corrected,Annotator7,Non expert,thumper epfl server,QuPath v4,32.0,25.0,32.0,14.0,499.934358
N03,Manual,Annotator8,Non expert,local Linux,QuPath v5,1.0,1.0,1.0,1.0,988.738452
N03,SAM,Annotator8,Non expert,local Linux,QuPath v5,1.0,1.0,1.0,1.0,903.406428
N03,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,1.0,1.0,1.0,1.0,887.2263220000001
N07,Manual,Annotator8,Non expert,local Linux,QuPath v5,2.0,2.0,1.0,2.0,1353.306127
N07,Manual,Annotator8,Non expert,local Linux,QuPath v5,2.0,2.0,2.0,1.0,662.817527
N07,SAM,Annotator8,Non expert,local Linux,QuPath v5,2.0,2.0,1.0,1.0,1454.66367
N07,SAM,Annotator8,Non expert,local Linux,QuPath v5,2.0,2.0,2.0,2.0,728.10477
N07,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,2.0,2.0,1.0,2.0,1472.4411750000002
N07,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,2.0,2.0,2.0,1.0,772.0074780000001
N08,Manual,Annotator8,Non expert,local Linux,QuPath v5,11.0,5.0,1.0,2.0,542.0335510000001
N08,SAM,Annotator8,Non expert,local Linux,QuPath v5,11.0,1.0,1.0,1.0,14177.534473000002
N08,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,11.0,6.0,1.0,6.0,616.4414270000001
N09,Manual,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,1.0,2.0,267.229394
N09,Manual,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,2.0,5.0,305.77308600000003
N09,Manual,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,4.0,1.0,248.83354100000005
N09,Manual,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,7.0,9.0,401.61702600000007
N09,Manual,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,8.0,6.0,237.084929
N09,Manual,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,9.0,3.0,349.31509100000005
N09,Manual,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,10.0,4.0,249.348831
N09,SAM,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,1.0,4.0,353.07670800000005
N09,SAM,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,2.0,5.0,313.70855200000005
N09,SAM,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,4.0,7.0,310.565283
N09,SAM,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,7.0,3.0,470.30518300000006
N09,SAM,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,8.0,6.0,231.725913
N09,SAM,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,9.0,9.0,350.96401900000006
N09,SAM,Annotator8,Non expert,local Linux,QuPath v5,13.0,10.0,10.0,2.0,270.630308
N09,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,13.0,7.0,1.0,3.0,458.6081
N09,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,13.0,7.0,2.0,2.0,250.89470100000003
N09,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,13.0,7.0,4.0,5.0,326.89997600000004
N09,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,13.0,7.0,7.0,7.0,386.1583260000001
N09,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,13.0,7.0,8.0,6.0,268.105387
N09,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,13.0,7.0,9.0,1.0,355.086339
N09,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,13.0,7.0,10.0,4.0,270.68183700000003
N10,Manual,Annotator8,Non expert,local Linux,QuPath v5,12.0,8.0,5.0,7.0,498.07931400000007
N10,Manual,Annotator8,Non expert,local Linux,QuPath v5,12.0,8.0,9.0,6.0,243.93828600000003
N10,Manual,Annotator8,Non expert,local Linux,QuPath v5,12.0,8.0,10.0,2.0,262.7979
N10,Manual,Annotator8,Non expert,local Linux,QuPath v5,12.0,8.0,11.0,3.0,387.9618410000001
N10,Manual,Annotator8,Non expert,local Linux,QuPath v5,12.0,8.0,12.0,5.0,184.370762
N10,SAM,Annotator8,Non expert,local Linux,QuPath v5,12.0,5.0,5.0,4.0,528.5844820000001
N10,SAM,Annotator8,Non expert,local Linux,QuPath v5,12.0,5.0,9.0,3.0,369.46293
N10,SAM,Annotator8,Non expert,local Linux,QuPath v5,12.0,5.0,10.0,2.0,283.667145
N10,SAM,Annotator8,Non expert,local Linux,QuPath v5,12.0,5.0,11.0,5.0,459.58715100000006
N10,SAM,Annotator8,Non expert,local Linux,QuPath v5,12.0,5.0,12.0,1.0,189.52366200000003
N10,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,12.0,10.0,5.0,4.0,535.9531290000001
N10,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,12.0,10.0,9.0,1.0,258.00570300000004
N10,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,12.0,10.0,10.0,6.0,259.44851500000004
N10,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,12.0,10.0,11.0,5.0,470.0990670000001
N10,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,12.0,10.0,12.0,8.0,177.87810800000003
N12,Manual,Annotator8,Non expert,local Linux,QuPath v5,8.0,3.0,2.0,1.0,364.00085600000006
N12,Manual,Annotator8,Non expert,local Linux,QuPath v5,8.0,3.0,7.0,3.0,794.3195350000001
N12,SAM,Annotator8,Non expert,local Linux,QuPath v5,8.0,4.0,2.0,1.0,379.356498
N12,SAM,Annotator8,Non expert,local Linux,QuPath v5,8.0,4.0,7.0,2.0,743.151238
N12,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,8.0,4.0,2.0,1.0,379.356498
N12,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,8.0,4.0,7.0,2.0,819.1565130000001
N13,Manual,Annotator8,Non expert,local Linux,QuPath v5,2.0,4.0,1.0,1.0,1813.614684
N13,Manual,Annotator8,Non expert,local Linux,QuPath v5,2.0,4.0,2.0,4.0,153.60794900000002
N13,SAM,Annotator8,Non expert,local Linux,QuPath v5,2.0,3.0,1.0,1.0,388.064899
N13,SAM,Annotator8,Non expert,local Linux,QuPath v5,2.0,3.0,2.0,2.0,1201.1925190000002
N13,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,2.0,3.0,1.0,1.0,923.554267
N13,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,2.0,3.0,2.0,2.0,983.637081
N14,Manual,Annotator8,Non expert,local Linux,QuPath v5,6.0,5.0,1.0,5.0,584.5965050000001
N14,Manual,Annotator8,Non expert,local Linux,QuPath v5,6.0,5.0,3.0,4.0,210.23832
N14,Manual,Annotator8,Non expert,local Linux,QuPath v5,6.0,5.0,4.0,3.0,233.529428
N14,Manual,Annotator8,Non expert,local Linux,QuPath v5,6.0,5.0,6.0,1.0,268.105387
N14,SAM,Annotator8,Non expert,local Linux,QuPath v5,6.0,6.0,1.0,2.0,146.29083100000005
N14,SAM,Annotator8,Non expert,local Linux,QuPath v5,6.0,6.0,3.0,4.0,188.54461100000003
N14,SAM,Annotator8,Non expert,local Linux,QuPath v5,6.0,6.0,4.0,5.0,245.484156
N14,SAM,Annotator8,Non expert,local Linux,QuPath v5,6.0,6.0,6.0,3.0,242.907706
N14,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,6.0,5.0,1.0,1.0,157.36956600000002
N14,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,6.0,5.0,3.0,2.0,247.95754800000003
N14,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,6.0,5.0,4.0,4.0,308.81329700000003
N14,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,6.0,5.0,6.0,5.0,250.585527
N15,Manual,Annotator8,Non expert,local Linux,QuPath v5,16.0,8.0,1.0,8.0,479.11664200000007
N15,Manual,Annotator8,Non expert,local Linux,QuPath v5,16.0,8.0,3.0,5.0,349.52120700000006
N15,Manual,Annotator8,Non expert,local Linux,QuPath v5,16.0,8.0,7.0,6.0,662.3537660000001
N15,Manual,Annotator8,Non expert,local Linux,QuPath v5,16.0,8.0,8.0,7.0,649.7291610000001
N15,Manual,Annotator8,Non expert,local Linux,QuPath v5,16.0,8.0,10.0,1.0,313.50243600000005
N15,Manual,Annotator8,Non expert,local Linux,QuPath v5,16.0,8.0,11.0,3.0,510.8069770000001
N15,Manual,Annotator8,Non expert,local Linux,QuPath v5,16.0,8.0,12.0,2.0,946.07244
N15,Manual,Annotator8,Non expert,local Linux,QuPath v5,16.0,8.0,16.0,4.0,339.215407
N15,SAM,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,1.0,4.0,622.882552
N15,SAM,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,3.0,9.0,366.16507400000006
N15,SAM,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,7.0,8.0,823.8456520000001
N15,SAM,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,8.0,5.0,522.710176
N15,SAM,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,10.0,10.0,373.48219200000005
N15,SAM,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,11.0,2.0,673.380972
N15,SAM,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,12.0,1.0,1108.801022
N15,SAM,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,16.0,6.0,377.552983
N15,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,1.0,3.0,537.035238
N15,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,3.0,9.0,350.96401900000006
N15,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,7.0,2.0,664.002694
N15,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,8.0,8.0,580.6803010000001
N15,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,10.0,7.0,311.90503700000005
N15,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,11.0,5.0,626.9018140000001
N15,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,12.0,4.0,1065.3105460000002
N15,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,16.0,10.0,16.0,1.0,346.532525
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,1.0,6.0,166.23255400000002
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,2.0,10.0,756.033488
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,3.0,11.0,172.31297600000002
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,4.0,8.0,405.945462
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,5.0,5.0,257.33582600000005
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,7.0,3.0,1049.594201
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,8.0,1.0,650.656683
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,10.0,9.0,377.913686
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,11.0,2.0,471.59340800000007
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,12.0,12.0,354.62257800000003
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,13.0,7.0,742.584419
N16,Manual,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,14.0,4.0,578.8252570000001
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,1.0,4.0,800.6576020000001
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,2.0,2.0,963.953003
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,3.0,5.0,171.90074400000003
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,4.0,9.0,543.424834
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,5.0,11.0,310.41069600000003
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,7.0,3.0,1101.741549
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,8.0,8.0,649.1108130000001
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,10.0,12.0,413.107993
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,11.0,1.0,657.767685
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,12.0,7.0,441.397414
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,13.0,6.0,760.928743
N16,SAM,Annotator8,Non expert,local Linux,QuPath v5,14.0,12.0,14.0,10.0,605.671866
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,1.0,3.0,209.156211
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,2.0,6.0,930.356095
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,3.0,2.0,197.510657
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,4.0,10.0,450.724163
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,5.0,13.0,174.83789700000003
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,7.0,11.0,1108.131145
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,8.0,8.0,684.5627650000001
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,10.0,14.0,414.756921
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,11.0,4.0,420.8888720000001
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,12.0,9.0,261.61273300000005
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,13.0,7.0,731.144981
N16,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,14.0,14.0,14.0,1.0,572.538719
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,1.0,1.0,666.3730280000001
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,2.0,5.0,246.51473600000003
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,3.0,19.0,1066.804887
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,5.0,20.0,259.24239900000003
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,7.0,12.0,500.75882200000007
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,11.0,9.0,879.187798
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,16.0,11.0,373.379134
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,18.0,15.0,232.55037700000003
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,22.0,8.0,318.036988
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,23.0,2.0,983.894726
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,24.0,3.0,505.860193
N17,Manual,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,27.0,7.0,212.71171200000003
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,1.0,2.0,368.535408
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,2.0,3.0,337.25730500000003
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,3.0,10.0,2026.532512
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,5.0,19.0,481.07474400000007
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,7.0,1.0,721.457529
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,11.0,15.0,1513.2521430000002
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,16.0,8.0,460.1539700000001
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,18.0,7.0,313.966197
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,22.0,5.0,163.759162
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,23.0,11.0,1096.176417
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,24.0,13.0,689.5610780000001
N17,SAM,Annotator8,Non expert,local Linux,QuPath v5,29.0,20.0,27.0,6.0,342.616321
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,1.0,19.0,401.359381
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,2.0,11.0,193.336808
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,3.0,4.0,1311.0008180000002
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,5.0,12.0,632.7761200000001
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,7.0,6.0,1960.9360950000005
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,11.0,7.0,2236.925419
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,16.0,2.0,554.709685
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,18.0,1.0,399.09210500000006
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,22.0,16.0,209.92914600000003
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,23.0,18.0,1125.8055920000002
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,24.0,3.0,675.854364
N17,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,29.0,19.0,27.0,14.0,317.676285
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,1.0,1.0,592.8411450000001
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,2.0,3.0,20.405484
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,3.0,4.0,2943.8002410000004
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,4.0,12.0,795.6077600000001
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,7.0,15.0,513.434956
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,8.0,20.0,538.47805
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,11.0,8.0,238.57927000000004
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,14.0,9.0,695.796087
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,15.0,7.0,274.64957000000004
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,16.0,21.0,972.609875
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,17.0,10.0,405.53323000000006
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,18.0,5.0,186.225806
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,20.0,14.0,47.355151000000006
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,22.0,2.0,416.35432
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,24.0,11.0,552.1847640000001
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,26.0,17.0,323.85976500000004
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,27.0,19.0,486.07305700000006
N18,Manual,Annotator8,Non expert,local Linux,QuPath v5,33.0,22.0,30.0,6.0,651.84185
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,1.0,16.0,677.4002340000001
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,2.0,21.0,633.0852940000001
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,3.0,1.0,3222.314486
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,4.0,17.0,926.079188
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,7.0,4.0,449.59052500000007
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,8.0,14.0,563.521144
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,11.0,6.0,278.874948
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,14.0,12.0,714.2949980000001
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,15.0,13.0,289.48992200000004
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,16.0,7.0,1029.6524780000002
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,17.0,9.0,546.877277
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,18.0,19.0,388.01337000000007
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,20.0,5.0,1319.400045
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,22.0,11.0,431.916078
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,24.0,10.0,511.219209
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,26.0,15.0,387.2404350000001
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,27.0,2.0,739.2865630000001
N18,SAM,Annotator8,Non expert,local Linux,QuPath v5,33.0,21.0,30.0,20.0,731.7633290000001
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,1.0,17.0,519.3092620000001
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,2.0,13.0,2445.6693980000005
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,3.0,4.0,4485.754037000001
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,4.0,11.0,924.94555
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,7.0,6.0,1845.4080770000005
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,8.0,15.0,581.504765
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,11.0,7.0,575.2182270000001
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,14.0,3.0,838.943649
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,15.0,10.0,300.311012
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,16.0,2.0,1056.7052030000002
N18,SAM corrected,Annotator8,Non expert,local Linux,QuPath v5,33.0,19.0,17.0,16.0,967.972265
